ExampleOrderStrategy,USD/CHF,8,1000000000006,100000,1.08375,-25000,2009-06-09 10:28:58.643000,2009-06-09 14:28:58.643000,2009-06-09 10:28:58.643000, Recency 1
ExampleOrderStrategy,USD/CHF,8,1000000000006,100000,1.08375,-50000,2009-06-09 10:28:58.643000,2009-06-09 14:28:58.643000,2009-06-09 10:28:58.643000, Recency 2
ExampleOrderStrategy,USD/CHF,8,1000000000006,100000,1.08375,-75000,2009-06-09 10:28:58.643000,2009-06-09 14:28:58.643000,2009-06-09 10:28:58.643000, Recency 3
ExampleOrderStrategy,USD/CHF,8,1000000000006,100000,1.08375,-100000,2009-06-09 10:28:58.643000,2009-06-09 14:28:58.643000,2009-06-09 10:28:58.643000, Recency 4
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,-88889,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 5
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,-77778,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 6
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,-66667,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 7
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,-55556,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 8
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,-44445,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 9
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,-33334,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 10
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,-22223,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 11
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,-11112,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 12
ExampleOrderStrategy,USD/CHF,9,1000000000008,0,1.083,0,2009-06-09 11:18:00.496000,2009-06-09 15:18:00.496000,2009-06-09 11:18:00.496000, Recency 13
ExampleOrderStrategy,USD/CHF,10,1000000000011,100000,1.08311,-25000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 14
ExampleOrderStrategy,USD/CHF,10,1000000000011,100000,1.08311,-50000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 15
ExampleOrderStrategy,USD/CHF,10,1000000000011,100000,1.08311,-75000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 16
ExampleOrderStrategy,USD/CHF,10,1000000000011,100000,1.08311,-100000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 17
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-90000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 18
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-80000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 19
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-70000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 20
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-60000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 21
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-50000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 22
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-40000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 23
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-30000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 24
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-20000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 25
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,-10000,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 26
ExampleOrderStrategy,USD/CHF,5,1000000000010,0,1.0833,0,2009-06-09 11:20:15.713000,2009-06-09 15:20:15.713000,2009-06-09 11:20:15.713000, Recency 27
ExampleOrderStrategy,USD/CHF,11,1000000000015,100000,1.08229,25000,2009-06-09 11:58:10.309000,2009-06-09 15:58:10.309000,2009-06-09 11:58:10.309000, Recency 32
ExampleOrderStrategy,USD/CHF,11,1000000000015,100000,1.08229,50000,2009-06-09 11:58:10.309000,2009-06-09 15:58:10.309000,2009-06-09 11:58:10.309000, Recency 33
ExampleOrderStrategy,USD/CHF,11,1000000000015,100000,1.08229,75000,2009-06-09 11:58:10.309000,2009-06-09 15:58:10.309000,2009-06-09 11:58:10.309000, Recency 34
ExampleOrderStrategy,USD/CHF,11,1000000000015,100000,1.08229,100000,2009-06-09 11:58:10.309000,2009-06-09 15:58:10.309000,2009-06-09 11:58:10.309000, Recency 35
ExampleOrderStrategy,USD/CHF,12,1000000000016,0,1.08144,90000,2009-06-09 12:02:23.056000,2009-06-09 16:02:23.056000,2009-06-09 12:02:23.056000, Recency 36
ExampleOrderStrategy,USD/CHF,12,1000000000016,0,1.08144,80000,2009-06-09 12:02:23.056000,2009-06-09 16:02:23.056000,2009-06-09 12:02:23.056000, Recency 37
ExampleOrderStrategy,USD/CHF,12,1000000000016,0,1.08144,70000,2009-06-09 12:02:23.056000,2009-06-09 16:02:23.056000,2009-06-09 12:02:23.056000, Recency 38
ExampleOrderStrategy,USD/CHF,12,1000000000016,0,1.08144,60000,2009-06-09 12:02:23.056000,2009-06-09 16:02:23.056000,2009-06-09 12:02:23.056000, Recency 39
